TIME,NS1_FLOW [m^3 s^-1],NS1_SALT_FLUX [psu m^3 s^-1],NS1_TEMP_FLUX [degrees celsius m^3 s^-1],NS1_SED_1_FLUX [10^-3 kg s^-1],NS1_SED_2_FLUX [10^-3 kg s^-1],NS1_SED_1_BEDLOAD_FLUX [10^-3 kg s^-1],NS1_SED_2_BEDLOAD_FLUX [10^-3 kg s^-1],NS2_FLOW [m^3 s^-1],NS2_SALT_FLUX [psu m^3 s^-1],NS2_TEMP_FLUX [degrees celsius m^3 s^-1],NS2_SED_1_FLUX [10^-3 kg s^-1],NS2_SED_2_FLUX [10^-3 kg s^-1],NS2_SED_1_BEDLOAD_FLUX [10^-3 kg s^-1],NS2_SED_2_BEDLOAD_FLUX [10^-3 kg s^-1],NS3_FLOW [m^3 s^-1],NS3_SALT_FLUX [psu m^3 s^-1],NS3_TEMP_FLUX [degrees celsius m^3 s^-1],NS3_SED_1_FLUX [10^-3 kg s^-1],NS3_SED_2_FLUX [10^-3 kg s^-1],NS3_SED_1_BEDLOAD_FLUX [10^-3 kg s^-1],NS3_SED_2_BEDLOAD_FLUX [10^-3 kg s^-1]
24/12/2013 23:00:02,  0.8470104E+04,  0.3051951E+06,  0.2689935E+06,  0.1841247E-01,  0.3106269E+05,  0.0000000E+00,  0.0000000E+00, -0.1393168E+02, -0.4464132E+03, -0.3275369E+03,  0.1106180E-10, -0.6357150E-07,  0.0000000E+00,  0.0000000E+00, -0.1618538E+03, -0.5148031E+04, -0.4007650E+04, -0.5615949E-14,  0.1074993E-18,  0.0000000E+00,  0.0000000E+00
25/12/2013 00:00:08,  0.2969747E+05,  0.1056602E+07,  0.7201208E+06,  0.2661996E-01,  0.2991561E+05,  0.0000000E+00,  0.0000000E+00, -0.9099266E+01, -0.2918926E+03, -0.2128453E+03,  0.6709137E-11, -0.3362028E-07,  0.0000000E+00,  0.0000000E+00, -0.7462521E+02, -0.2373527E+04, -0.1848466E+04, -0.7145209E-14,  0.2689211E-18,  0.0000000E+00,  0.0000000E+00
25/12/2013 01:00:07,  0.2493925E+05,  0.8860100E+06,  0.6231552E+06,  0.1903826E+02,  0.2798711E+05,  0.0000000E+00,  0.0000000E+00, -0.6473704E+01, -0.2078302E+03, -0.1506495E+03,  0.4563833E-11, -0.1731159E-07,  0.0000000E+00,  0.0000000E+00, -0.8084866E+02, -0.2571430E+04, -0.2003138E+04, -0.9125571E-14,  0.7873346E-18,  0.0000000E+00,  0.0000000E+00
25/12/2013 02:00:08,  0.2529480E+05,  0.8971626E+06,  0.6344299E+06,  0.5555377E+02,  0.2655771E+05,  0.0000000E+00,  0.0000000E+00, -0.7840619E+01, -0.2515421E+03, -0.1817194E+03,  0.4252806E-11, -0.1321448E-07,  0.0000000E+00,  0.0000000E+00, -0.4850270E+02, -0.1542620E+04, -0.1202254E+04, -0.1136713E-13,  0.2187060E-17,  0.0000000E+00,  0.0000000E+00
25/12/2013 03:00:01,  0.3135090E+05,  0.1110894E+07,  0.7638824E+06,  0.5680112E+02,  0.2565529E+05,  0.0000000E+00,  0.0000000E+00, -0.8488435E+01, -0.2722749E+03, -0.1958168E+03,  0.3824451E-11, -0.1221575E-07,  0.0000000E+00,  0.0000000E+00,  0.1059867E+02,  0.3371500E+03,  0.2606975E+03, -0.7915507E-13,  0.5687751E-16,  0.0000000E+00,  0.0000000E+00
25/12/2013 04:00:00,  0.2880730E+05,  0.1020242E+07,  0.7117738E+06,  0.2790174E+02,  0.2465991E+05,  0.0000000E+00,  0.0000000E+00, -0.4867139E+01, -0.1563832E+03, -0.1113526E+03,  0.2449515E-11, -0.6334468E-08,  0.0000000E+00,  0.0000000E+00, -0.2162279E+02, -0.6876375E+03, -0.5377650E+03, -0.3772531E-13,  0.5147779E-15,  0.0000000E+00,  0.0000000E+00
25/12/2013 05:00:00,  0.2946351E+05,  0.1043175E+07,  0.7261233E+06,  0.7554209E+01,  0.2379832E+05,  0.0000000E+00,  0.0000000E+00, -0.9687779E+01, -0.3105605E+03, -0.2216065E+03,  0.3335627E-11, -0.8943188E-08,  0.0000000E+00,  0.0000000E+00,  0.1020468E+03,  0.3246237E+04,  0.2504773E+04, -0.7886344E-12,  0.1826314E-12,  0.0000000E+00,  0.0000000E+00
25/12/2013 06:00:09,  0.2202617E+04,  0.7573240E+05,  0.1474207E+06,  0.6768891E+00,  0.2238719E+05,  0.0000000E+00,  0.0000000E+00, -0.5599560E+01, -0.1797867E+03, -0.1270135E+03,  0.2220079E-11, -0.4801171E-08,  0.0000000E+00,  0.0000000E+00,  0.1273130E+03,  0.4050831E+04,  0.3096145E+04, -0.1287132E-11,  0.4269144E-10,  0.0000000E+00,  0.0000000E+00
25/12/2013 07:00:03,  0.6406417E+04,  0.2257200E+06,  0.2300113E+06,  0.5176897E-01,  0.2227704E+05,  0.0000000E+00,  0.0000000E+00, -0.6176197E+01, -0.1981767E+03, -0.1398822E+03,  0.2136708E-11, -0.2596432E-08,  0.0000000E+00,  0.0000000E+00,  0.1268483E+03,  0.4036549E+04,  0.3068663E+04, -0.4357477E-11,  0.8243352E-09,  0.0000000E+00,  0.0000000E+00
25/12/2013 08:00:04,  0.7447732E+04,  0.2640894E+06,  0.2490327E+06,  0.3154319E-02,  0.2222987E+05,  0.0000000E+00,  0.0000000E+00, -0.6554096E+01, -0.2102362E+03, -0.1485634E+03,  0.2091819E-11, -0.2685979E-08,  0.0000000E+00,  0.0000000E+00,  0.1637022E+03,  0.5210864E+04,  0.3945489E+04, -0.1330175E-10,  0.6710539E-08,  0.0000000E+00,  0.0000000E+00
25/12/2013 09:00:10, -0.3134951E+05, -0.1111442E+07, -0.5782874E+06, -0.1135638E-02,  0.2063974E+05,  0.0000000E+00,  0.0000000E+00, -0.1965027E+01, -0.6372050E+02, -0.4338515E+02,  0.1451765E-11, -0.1550284E-08,  0.0000000E+00,  0.0000000E+00,  0.1077010E+03,  0.3429796E+04,  0.2599004E+04, -0.1526142E-10,  0.1406095E-07,  0.0000000E+00,  0.0000000E+00
25/12/2013 10:00:01, -0.2177734E+05, -0.7709743E+06, -0.3933530E+06, -0.2044830E-02,  0.2094193E+05,  0.0000000E+00,  0.0000000E+00,  0.3953346E+01,  0.1239344E+03,  0.9510591E+02,  0.8786744E-12, -0.8269413E-09,  0.0000000E+00,  0.0000000E+00, -0.6378447E+02, -0.2028103E+04, -0.1587274E+04, -0.1202407E-11,  0.8812079E-09,  0.0000000E+00,  0.0000000E+00
25/12/2013 11:00:08, -0.2084917E+05, -0.7371588E+06, -0.3884456E+06, -0.2632193E-02,  0.2123628E+05,  0.0000000E+00,  0.0000000E+00,  0.8538058E+00,  0.2598326E+02,  0.2128915E+02,  0.9086354E-12, -0.6552487E-09,  0.0000000E+00,  0.0000000E+00, -0.1174864E+03, -0.3736064E+04, -0.2917906E+04, -0.8329686E-12,  0.1210961E-09,  0.0000000E+00,  0.0000000E+00
25/12/2013 12:00:03, -0.4066251E+05, -0.1439611E+07, -0.8238369E+06, -0.2853404E-02,  0.2070544E+05,  0.0000000E+00,  0.0000000E+00,  0.4933877E+01,  0.1553581E+03,  0.1170784E+03,  0.2179946E-12, -0.2434867E-09,  0.0000000E+00,  0.0000000E+00, -0.2325221E+03, -0.7394172E+04, -0.5775772E+04, -0.4150054E-12,  0.1164583E-10,  0.0000000E+00,  0.0000000E+00
25/12/2013 13:00:09, -0.3259235E+05, -0.1153294E+07, -0.6763149E+06, -0.3126623E-02,  0.2117271E+05,  0.0000000E+00,  0.0000000E+00, -0.2847269E+01, -0.9142196E+02, -0.6910051E+02,  0.1749453E-12, -0.4433332E-09,  0.0000000E+00,  0.0000000E+00, -0.2713522E+03, -0.8628834E+04, -0.6742023E+04, -0.1326364E-12,  0.2712400E-12,  0.0000000E+00,  0.0000000E+00
25/12/2013 14:00:01, -0.3505078E+05, -0.1240563E+07, -0.7504432E+06, -0.3211096E-02,  0.2149293E+05,  0.0000000E+00,  0.0000000E+00, -0.7955251E+01, -0.2537849E+03, -0.1914510E+03,  0.2135009E-12, -0.1678823E-08,  0.0000000E+00,  0.0000000E+00, -0.1871147E+03, -0.5950016E+04, -0.4650083E+04, -0.5453721E-13,  0.1800911E-13,  0.0000000E+00,  0.0000000E+00
25/12/2013 15:00:01, -0.2525751E+05, -0.8925513E+06, -0.5547999E+06, -0.3055747E-02,  0.2184219E+05,  0.0000000E+00,  0.0000000E+00, -0.6512520E+01, -0.2081194E+03, -0.1574430E+03,  0.5325728E-12, -0.2799792E-08,  0.0000000E+00,  0.0000000E+00, -0.2164444E+03, -0.6882561E+04, -0.5380383E+04, -0.3501006E-13,  0.2215292E-14,  0.0000000E+00,  0.0000000E+00
25/12/2013 16:00:09, -0.2586877E+05, -0.9138606E+06, -0.5727998E+06, -0.2640229E-02,  0.2167204E+05,  0.0000000E+00,  0.0000000E+00, -0.7216098E+01, -0.2308300E+03, -0.1752296E+03,  0.6303183E-12, -0.4722482E-08,  0.0000000E+00,  0.0000000E+00, -0.2331807E+03, -0.7414628E+04, -0.5797920E+04, -0.1903993E-13,  0.2489747E-15,  0.0000000E+00,  0.0000000E+00
25/12/2013 17:00:00, -0.2673468E+05, -0.9438744E+06, -0.5930719E+06, -0.2196676E-02,  0.2153610E+05,  0.0000000E+00,  0.0000000E+00, -0.1039728E+02, -0.3327393E+03, -0.2528550E+03,  0.9979754E-12, -0.9438945E-08,  0.0000000E+00,  0.0000000E+00, -0.1707047E+03, -0.5427942E+04, -0.4245526E+04, -0.1200012E-13,  0.4727673E-16,  0.0000000E+00,  0.0000000E+00
25/12/2013 18:00:03,  0.1634675E+05,  0.5858331E+06,  0.3321212E+06, -0.2232954E-02,  0.2260825E+05,  0.0000000E+00,  0.0000000E+00, -0.7155801E+01, -0.2294503E+03, -0.1744132E+03,  0.6763879E-12, -0.9424067E-08,  0.0000000E+00,  0.0000000E+00, -0.2057544E+03, -0.6542305E+04, -0.5118664E+04, -0.1026313E-13,  0.1039415E-16,  0.0000000E+00,  0.0000000E+00
25/12/2013 19:00:01,  0.7574807E+04,  0.2755495E+06,  0.1670021E+06, -0.1654667E-02,  0.2223791E+05,  0.0000000E+00,  0.0000000E+00, -0.1190712E+02, -0.3817134E+03, -0.2885471E+03,  0.1091479E-11, -0.5357855E-07,  0.0000000E+00,  0.0000000E+00, -0.1874257E+03, -0.5959419E+04, -0.4663948E+04, -0.7683324E-14,  0.2124413E-17,  0.0000000E+00,  0.0000000E+00
25/12/2013 20:00:04,  0.7102929E+04,  0.2599539E+06,  0.1773805E+06,  0.9924454E-02,  0.2219397E+05,  0.0000000E+00,  0.0000000E+00, -0.1573033E+02, -0.5044707E+03, -0.3788392E+03,  0.1353635E-11, -0.5094038E-07,  0.0000000E+00,  0.0000000E+00, -0.1773351E+03, -0.5638485E+04, -0.4414016E+04, -0.5688763E-14,  0.4382923E-18,  0.0000000E+00,  0.0000000E+00
25/12/2013 21:00:01,  0.2760963E+05,  0.9881002E+06,  0.6361890E+06,  0.8366776E-01,  0.2224375E+05,  0.0000000E+00,  0.0000000E+00, -0.1649162E+02, -0.5292054E+03, -0.3945658E+03,  0.1275595E-11, -0.3246273E-07,  0.0000000E+00,  0.0000000E+00, -0.9235949E+02, -0.2936577E+04, -0.2299667E+04, -0.6068205E-14,  0.2364511E-18,  0.0000000E+00,  0.0000000E+00
25/12/2013 22:00:06,  0.1999835E+05,  0.7179448E+06,  0.5004028E+06,  0.1559333E-02,  0.2087967E+05,  0.0000000E+00,  0.0000000E+00, -0.1217247E+02, -0.3909024E+03, -0.2894257E+03,  0.8882314E-12, -0.3011606E-07,  0.0000000E+00,  0.0000000E+00, -0.1943966E+02, -0.6180576E+03, -0.4846413E+03, -0.9233917E-14,  0.4356037E-18,  0.0000000E+00,  0.0000000E+00
25/12/2013 23:00:01,  0.2110614E+05,  0.7568077E+06,  0.5451934E+06,  0.5615034E-02,  0.1965087E+05,  0.0000000E+00,  0.0000000E+00, -0.7639399E+01, -0.2455654E+03, -0.1805633E+03,  0.6001326E-12, -0.1617531E-07,  0.0000000E+00,  0.0000000E+00,  0.1952659E+02,  0.6209577E+03,  0.4829400E+03, -0.1010652E-12,  0.1904327E-16,  0.0000000E+00,  0.0000000E+00
26/12/2013 00:00:01,  0.2977303E+05,  0.1063152E+07,  0.7405903E+06,  0.9217157E-02,  0.1863683E+05,  0.0000000E+00,  0.0000000E+00, -0.2842354E+01, -0.9186361E+02, -0.6654938E+02,  0.3269103E-12, -0.6440973E-08,  0.0000000E+00,  0.0000000E+00, -0.4042374E+02, -0.1285161E+04, -0.1008703E+04, -0.3373559E-13,  0.6333404E-16,  0.0000000E+00,  0.0000000E+00
26/12/2013 01:00:02,  0.2687040E+05,  0.9587284E+06,  0.6858719E+06,  0.1040625E-01,  0.1731138E+05,  0.0000000E+00,  0.0000000E+00, -0.4728407E+01, -0.1521285E+03, -0.1104514E+03,  0.3637615E-12, -0.7281099E-08,  0.0000000E+00,  0.0000000E+00, -0.2706598E+02, -0.8604752E+03, -0.6755616E+03, -0.3009738E-13,  0.8012315E-16,  0.0000000E+00,  0.0000000E+00
26/12/2013 02:00:04,  0.2757393E+05,  0.9821771E+06,  0.7039840E+06,  0.8952653E-02,  0.1597737E+05,  0.0000000E+00,  0.0000000E+00, -0.1296506E+01, -0.4243652E+02, -0.2940616E+02,  0.2079682E-12, -0.3126126E-08,  0.0000000E+00,  0.0000000E+00, -0.4605654E+02, -0.1464215E+04, -0.1149318E+04, -0.3101892E-13,  0.2888730E-15,  0.0000000E+00,  0.0000000E+00
26/12/2013 03:00:06,  0.7403737E+04,  0.2648999E+06,  0.2728371E+06,  0.4565269E-02,  0.1451630E+05,  0.0000000E+00,  0.0000000E+00,  0.3801570E+00,  0.1047778E+02,  0.1081676E+02,  0.2330992E-12, -0.2520367E-08,  0.0000000E+00,  0.0000000E+00, -0.1313233E+03, -0.4175017E+04, -0.3274719E+04, -0.2050728E-13,  0.1295393E-15,  0.0000000E+00,  0.0000000E+00
26/12/2013 04:00:02,  0.1091783E+05,  0.3886655E+06,  0.3377664E+06,  0.5955755E-03,  0.1395991E+05,  0.0000000E+00,  0.0000000E+00, -0.4326407E+01, -0.1388573E+03, -0.9999077E+02,  0.3419265E-12, -0.3329360E-08,  0.0000000E+00,  0.0000000E+00, -0.4941744E+02, -0.1571045E+04, -0.1232780E+04, -0.1574377E-13,  0.7022302E-16,  0.0000000E+00,  0.0000000E+00
26/12/2013 05:00:09,  0.1253837E+05,  0.4450941E+06,  0.3621612E+06, -0.1253483E-02,  0.1369770E+05,  0.0000000E+00,  0.0000000E+00, -0.3344778E+01, -0.1074362E+03, -0.7662184E+02,  0.1946648E-12, -0.2193045E-08,  0.0000000E+00,  0.0000000E+00,  0.4686933E+02,  0.1490175E+04,  0.1163725E+04, -0.2515073E-12,  0.2242395E-14,  0.0000000E+00,  0.0000000E+00
26/12/2013 06:00:03, -0.5051115E+03, -0.1848111E+05,  0.7375202E+05, -0.2045298E-02,  0.1358576E+05,  0.0000000E+00,  0.0000000E+00, -0.2829024E+00, -0.1002156E+02, -0.4697686E+01,  0.1160424E-12, -0.1007956E-08,  0.0000000E+00,  0.0000000E+00, -0.5215656E+02, -0.1658037E+04, -0.1303038E+04, -0.3968913E-13,  0.1023478E-14,  0.0000000E+00,  0.0000000E+00
26/12/2013 07:00:08,  0.3720303E+04,  0.1316704E+06,  0.1505686E+06, -0.2788466E-02,  0.1430655E+05,  0.0000000E+00,  0.0000000E+00, -0.8082584E+01, -0.2586564E+03, -0.1853161E+03,  0.2865536E-12, -0.2081327E-08,  0.0000000E+00,  0.0000000E+00, -0.1484449E+02, -0.4718759E+03, -0.3714017E+03, -0.3098286E-13,  0.8429906E-15,  0.0000000E+00,  0.0000000E+00
26/12/2013 08:00:03,  0.2012186E+04,  0.7164484E+05,  0.1052770E+06, -0.3236568E-02,  0.1471995E+05,  0.0000000E+00,  0.0000000E+00, -0.8323416E+01, -0.2666527E+03, -0.1901551E+03,  0.3147237E-12, -0.1956042E-08,  0.0000000E+00,  0.0000000E+00,  0.8095132E+02,  0.2574096E+04,  0.2003068E+04, -0.5224506E-12,  0.1614584E-12,  0.0000000E+00,  0.0000000E+00
26/12/2013 09:00:08, -0.3037982E+05, -0.1077173E+07, -0.5883667E+06, -0.2927835E-02,  0.1424832E+05,  0.0000000E+00,  0.0000000E+00, -0.2286689E+01, -0.7386729E+02, -0.5116004E+02,  0.1594274E-12, -0.8583275E-09,  0.0000000E+00,  0.0000000E+00,  0.6198922E+00,  0.1991742E+02,  0.1096897E+02, -0.1285734E-12,  0.3768293E-12,  0.0000000E+00,  0.0000000E+00
26/12/2013 10:00:07, -0.2234030E+05, -0.7911232E+06, -0.4309516E+06, -0.3017106E-02,  0.1488063E+05,  0.0000000E+00,  0.0000000E+00, -0.1080356E+01, -0.3524724E+02, -0.2372075E+02,  0.9358035E-13, -0.5926079E-09,  0.0000000E+00,  0.0000000E+00, -0.1335010E+03, -0.4243747E+04, -0.3334853E+04, -0.3042844E-13,  0.7607544E-13,  0.0000000E+00,  0.0000000E+00
26/12/2013 11:00:02, -0.2229089E+05, -0.7888017E+06, -0.4402636E+06, -0.3099998E-02,  0.1558249E+05,  0.0000000E+00,  0.0000000E+00, -0.1580576E+01, -0.5122118E+02, -0.3567213E+02,  0.6485832E-13, -0.4436065E-09,  0.0000000E+00,  0.0000000E+00, -0.2283109E+03, -0.7257518E+04, -0.5703708E+04, -0.1323281E-13,  0.6186112E-14,  0.0000000E+00,  0.0000000E+00
26/12/2013 12:00:04, -0.3514884E+05, -0.1244399E+07, -0.7191639E+06, -0.2722886E-02,  0.1574000E+05,  0.0000000E+00,  0.0000000E+00, -0.5313647E+01, -0.1705055E+03, -0.1233575E+03,  0.1115703E-12, -0.7571802E-09,  0.0000000E+00,  0.0000000E+00, -0.2463356E+03, -0.7830364E+04, -0.6155505E+04, -0.4526813E-14,  0.3588489E-15,  0.0000000E+00,  0.0000000E+00
26/12/2013 13:00:04, -0.3058874E+05, -0.1081997E+07, -0.6293326E+06, -0.2384381E-02,  0.1628049E+05,  0.0000000E+00,  0.0000000E+00, -0.8668867E+01, -0.2779359E+03, -0.2027890E+03,  0.1575934E-12, -0.1617972E-08,  0.0000000E+00,  0.0000000E+00, -0.2329997E+03, -0.7406309E+04, -0.5823681E+04, -0.1739167E-14,  0.2874554E-16,  0.0000000E+00,  0.0000000E+00
26/12/2013 14:00:02, -0.3194570E+05, -0.1129485E+07, -0.6627148E+06, -0.1796340E-02,  0.1655329E+05,  0.0000000E+00,  0.0000000E+00, -0.8882254E+01, -0.2850101E+03, -0.2087783E+03,  0.1533320E-12, -0.2763592E-08,  0.0000000E+00,  0.0000000E+00, -0.2561458E+03, -0.8141925E+04, -0.6403820E+04, -0.7689607E-15,  0.2992815E-17,  0.0000000E+00,  0.0000000E+00
26/12/2013 15:00:01, -0.2547714E+05, -0.8993519E+06, -0.5239633E+06, -0.1405665E-02,  0.1661731E+05,  0.0000000E+00,  0.0000000E+00, -0.6747032E+01, -0.2167907E+03, -0.1592811E+03,  0.1117404E-12, -0.3001257E-08,  0.0000000E+00,  0.0000000E+00, -0.2690760E+03, -0.8552791E+04, -0.6728779E+04, -0.3374692E-15,  0.2391890E-18,  0.0000000E+00,  0.0000000E+00
26/12/2013 16:00:09, -0.2568679E+05, -0.9064771E+06, -0.5229533E+06, -0.1136123E-02,  0.1628096E+05,  0.0000000E+00,  0.0000000E+00, -0.6331840E+01, -0.2035434E+03, -0.1500858E+03,  0.1065198E-12, -0.3368261E-08,  0.0000000E+00,  0.0000000E+00, -0.2091825E+03, -0.6648923E+04, -0.5232297E+04, -0.1779084E-15,  0.3445243E-19,  0.0000000E+00,  0.0000000E+00
26/12/2013 17:00:01, -0.2643628E+05, -0.9327799E+06, -0.5332871E+06, -0.9998559E-03,  0.1597800E+05,  0.0000000E+00,  0.0000000E+00,  0.8036538E+00,  0.2421154E+02,  0.1975611E+02,  0.2560046E-13, -0.1358986E-08,  0.0000000E+00,  0.0000000E+00, -0.3254984E+03, -0.1034587E+05, -0.8143871E+04, -0.9628916E-16,  0.3188378E-20,  0.0000000E+00,  0.0000000E+00
26/12/2013 18:00:05,  0.1806746E+05,  0.6463537E+06,  0.4193961E+06, -0.1509337E-02,  0.1622330E+05,  0.0000000E+00,  0.0000000E+00, -0.5497149E+01, -0.1766910E+03, -0.1306352E+03,  0.8915755E-13, -0.5255653E-08,  0.0000000E+00,  0.0000000E+00, -0.2931039E+03, -0.9316071E+04, -0.7335233E+04, -0.2970353E-16,  0.2294848E-21,  0.0000000E+00,  0.0000000E+00
26/12/2013 19:00:10,  0.8681598E+04,  0.3125849E+06,  0.2324789E+06, -0.1155775E-02,  0.1509406E+05,  0.0000000E+00,  0.0000000E+00, -0.3290277E+01, -0.1062099E+03, -0.7768797E+02,  0.6672536E-13, -0.3499899E-08,  0.0000000E+00,  0.0000000E+00, -0.2516687E+03, -0.7998957E+04, -0.6299868E+04, -0.1678432E-16,  0.6841478E-22,  0.0000000E+00,  0.0000000E+00
26/12/2013 20:00:05,  0.7880673E+04,  0.2834139E+06,  0.2260785E+06, -0.9077515E-03,  0.1399071E+05,  0.0000000E+00,  0.0000000E+00, -0.1552678E+01, -0.5060151E+02, -0.3608926E+02,  0.4690281E-13, -0.1601822E-08,  0.0000000E+00,  0.0000000E+00, -0.3315692E+03, -0.1053833E+05, -0.8302025E+04, -0.8233039E-17,  0.1432140E-22,  0.0000000E+00,  0.0000000E+00
26/12/2013 21:00:00,  0.3654560E+05,  0.1299431E+07,  0.8418479E+06, -0.9444143E-03,  0.1323204E+05,  0.0000000E+00,  0.0000000E+00, -0.1227896E+02, -0.3936649E+03, -0.2889432E+03,  0.1612511E-12, -0.8641981E-08,  0.0000000E+00,  0.0000000E+00, -0.1117113E+03, -0.3550479E+04, -0.2797921E+04, -0.5467738E-17,  0.1449084E-22,  0.0000000E+00,  0.0000000E+00
26/12/2013 22:00:06,  0.2791568E+05,  0.9922014E+06,  0.6678778E+06, -0.5886452E-03,  0.1168583E+05,  0.0000000E+00,  0.0000000E+00, -0.4580292E+01, -0.1475328E+03, -0.1065924E+03,  0.8749952E-13, -0.3825804E-08,  0.0000000E+00,  0.0000000E+00,  0.1224296E+02,  0.3891463E+03,  0.3055120E+03, -0.4077842E-16,  0.1843283E-20,  0.0000000E+00,  0.0000000E+00
26/12/2013 23:00:04,  0.2937098E+05,  0.1042994E+07,  0.7051522E+06, -0.4923437E-03,  0.1052013E+05,  0.0000000E+00,  0.0000000E+00, -0.2464877E+01, -0.7979413E+02, -0.5660719E+02,  0.5973117E-13, -0.2234988E-08,  0.0000000E+00,  0.0000000E+00, -0.3203799E+02, -0.1018189E+04, -0.8036771E+03, -0.2562670E-16,  0.2037893E-19,  0.0000000E+00,  0.0000000E+00
27/12/2013 00:00:10,  0.3468471E+05,  0.1230564E+07,  0.8154792E+06, -0.5504336E-03,  0.9610495E+04,  0.0000000E+00,  0.0000000E+00, -0.8859758E+01, -0.2843403E+03, -0.2057126E+03,  0.9985791E-13, -0.5138914E-08,  0.0000000E+00,  0.0000000E+00,  0.6012111E+02,  0.1911026E+04,  0.1497520E+04, -0.5390617E-15,  0.7327689E-17,  0.0000000E+00,  0.0000000E+00
27/12/2013 01:00:08,  0.3178730E+05,  0.1126911E+07,  0.7494696E+06, -0.6371252E-03,  0.8654183E+04,  0.0000000E+00,  0.0000000E+00, -0.6482810E+01, -0.2083883E+03, -0.1493742E+03,  0.7084695E-13, -0.4025175E-08,  0.0000000E+00,  0.0000000E+00,  0.9151293E+02,  0.2909186E+04,  0.2269017E+04, -0.4477590E-14,  0.3276981E-14,  0.0000000E+00,  0.0000000E+00
27/12/2013 02:00:07,  0.3358047E+05,  0.1189814E+07,  0.7820514E+06, -0.7268578E-03,  0.7849573E+04,  0.0000000E+00,  0.0000000E+00, -0.5013880E+01, -0.1613540E+03, -0.1146673E+03,  0.5283489E-13, -0.2981341E-08,  0.0000000E+00,  0.0000000E+00,  0.1534082E+02,  0.4878084E+03,  0.3766361E+03, -0.4812597E-14,  0.5381266E-14,  0.0000000E+00,  0.0000000E+00
27/12/2013 03:00:08,  0.2892679E+04,  0.1004963E+06,  0.1304892E+06, -0.4498978E-03,  0.7054098E+04,  0.0000000E+00,  0.0000000E+00, -0.7719296E+01, -0.2478823E+03, -0.1767272E+03,  0.6091225E-13, -0.3687328E-08,  0.0000000E+00,  0.0000000E+00, -0.9280821E+01, -0.2948031E+03, -0.2366750E+03, -0.3824842E-14,  0.3961854E-14,  0.0000000E+00,  0.0000000E+00
27/12/2013 04:00:02,  0.8599925E+04,  0.3032212E+06,  0.2486500E+06, -0.4317327E-03,  0.6924673E+04,  0.0000000E+00,  0.0000000E+00, -0.8437639E+01, -0.2709188E+03, -0.1924769E+03,  0.5981662E-13, -0.3522026E-08,  0.0000000E+00,  0.0000000E+00,  0.7381668E+01,  0.2348367E+03,  0.1780316E+03, -0.1303565E-13,  0.1125023E-13,  0.0000000E+00,  0.0000000E+00
27/12/2013 05:00:05,  0.9352423E+04,  0.3300985E+06,  0.2619853E+06, -0.3831423E-03,  0.6767380E+04,  0.0000000E+00,  0.0000000E+00, -0.8220415E+01, -0.2639935E+03, -0.1867332E+03,  0.5695768E-13, -0.3013390E-08,  0.0000000E+00,  0.0000000E+00,  0.4959322E+02,  0.1576855E+04,  0.1219616E+04, -0.4768559E-13,  0.8413981E-13,  0.0000000E+00,  0.0000000E+00
27/12/2013 06:00:03, -0.1174258E+05, -0.4184309E+06, -0.1869890E+06, -0.2607058E-03,  0.6292117E+04,  0.0000000E+00,  0.0000000E+00, -0.2400412E+01, -0.7805603E+02, -0.5224227E+02,  0.3849425E-13, -0.1219707E-08,  0.0000000E+00,  0.0000000E+00, -0.2400912E+02, -0.7627972E+03, -0.6070612E+03, -0.9531970E-14,  0.4884394E-13,  0.0000000E+00,  0.0000000E+00
27/12/2013 07:00:07, -0.5383084E+04, -0.1928089E+06, -0.5808795E+05, -0.3155967E-03,  0.6234689E+04,  0.0000000E+00,  0.0000000E+00, -0.4074203E+01, -0.1317950E+03, -0.9012247E+02,  0.4717409E-13, -0.1495976E-08,  0.0000000E+00,  0.0000000E+00, -0.4082279E+02, -0.1297164E+04, -0.1026875E+04, -0.1383638E-13,  0.2169540E-13,  0.0000000E+00,  0.0000000E+00
27/12/2013 08:00:07, -0.5453989E+04, -0.1953857E+06, -0.6356479E+05, -0.3153560E-03,  0.6092564E+04,  0.0000000E+00,  0.0000000E+00, -0.3450446E+01, -0.1119845E+03, -0.7547162E+02,  0.3821097E-13, -0.1126614E-08,  0.0000000E+00,  0.0000000E+00, -0.6522140E+01, -0.2070911E+03, -0.1675367E+03, -0.4779747E-13,  0.4829207E-13,  0.0000000E+00,  0.0000000E+00
27/12/2013 09:00:06, -0.2831614E+05, -0.1006550E+07, -0.5468505E+06, -0.2240665E-03,  0.5671361E+04,  0.0000000E+00,  0.0000000E+00,  0.5884237E+00,  0.1636062E+02,  0.1894545E+02,  0.2170687E-13, -0.3425120E-09,  0.0000000E+00,  0.0000000E+00, -0.1182569E+03, -0.3757743E+04, -0.2971138E+04, -0.9465304E-14,  0.1258623E-13,  0.0000000E+00,  0.0000000E+00
27/12/2013 10:00:09, -0.2271672E+05, -0.8072493E+06, -0.4282428E+06, -0.2559150E-03,  0.5521767E+04,  0.0000000E+00,  0.0000000E+00, -0.9898330E+00, -0.3280979E+02, -0.2053775E+02,  0.1644935E-13, -0.2198121E-09,  0.0000000E+00,  0.0000000E+00, -0.1782025E+03, -0.5662538E+04, -0.4477285E+04, -0.5310742E-14,  0.1496216E-14,  0.0000000E+00,  0.0000000E+00
