Date           ,       TSS,       DO,       AMM,       NIT,       FRP,       POC,       DOC,       PON,       DON,       POP,       DOP,       GRN,       BGA,       CRYPT,       MDIAT,       DINO,       ZEROS,       ONES 
21/07/2013 00:00, 1.800000 , 227.508548 , 0.142857 , 0.071429 , 0.064516 , 6.890573 , 68.905733 , 0.925023 , 9.250226 , 0.044681 , 0.446812 , 0.093086 , 0.074469 , 0.093086 , 0.774475 , 0.074469 , 0.000000 , 1.000000 
22/07/2013 00:00, 1.800000 , 229.076280 , 0.142857 , 0.071429 , 0.064516 , 6.972501 , 69.725007 , 0.936021 , 9.360209 , 0.045212 , 0.452125 , 0.094193 , 0.075354 , 0.094193 , 0.783683 , 0.075354 , 0.000000 , 1.000000 
23/07/2013 00:00, 1.800000 , 228.018599 , 0.142857 , 0.071429 , 0.064516 , 7.054428 , 70.544280 , 0.947019 , 9.470193 , 0.045744 , 0.457437 , 0.095299 , 0.076240 , 0.095299 , 0.792892 , 0.076240 , 0.000000 , 1.000000 
24/07/2013 00:00, 1.800000 , 229.280258 , 0.142857 , 0.071429 , 0.064516 , 7.136355 , 71.363554 , 0.958018 , 9.580176 , 0.046275 , 0.462750 , 0.096406 , 0.077125 , 0.096406 , 0.802100 , 0.077125 , 0.000000 , 1.000000 
25/07/2013 00:00, 1.800000 , 229.216674 , 0.142857 , 0.071429 , 0.064516 , 7.218283 , 72.182828 , 0.969016 , 9.690159 , 0.046806 , 0.468062 , 0.097513 , 0.078010 , 0.097513 , 0.811308 , 0.078010 , 0.000000 , 1.000000 
26/07/2013 00:00, 1.800000 , 229.640574 , 0.142857 , 0.071429 , 0.064516 , 7.300210 , 73.002101 , 0.980014 , 9.800142 , 0.047337 , 0.473375 , 0.098620 , 0.078896 , 0.098620 , 0.820517 , 0.078896 , 0.000000 , 1.000000 
27/07/2013 00:00, 1.800000 , 228.881900 , 0.142857 , 0.071429 , 0.064516 , 7.382138 , 73.821375 , 0.991012 , 9.910125 , 0.047869 , 0.478687 , 0.099727 , 0.079781 , 0.099727 , 0.829725 , 0.079781 , 0.000000 , 1.000000 
28/07/2013 00:00, 1.800000 , 228.898493 , 0.142857 , 0.071429 , 0.064516 , 7.464065 , 74.640649 , 1.002011 , 10.020108 , 0.048400 , 0.484000 , 0.100833 , 0.080667 , 0.100833 , 0.838933 , 0.080667 , 0.000000 , 1.000000 
29/07/2013 00:00, 1.800000 , 229.537764 , 0.142857 , 0.071429 , 0.064516 , 7.327198 , 73.271980 , 0.983637 , 9.836372 , 0.047512 , 0.475125 , 0.098984 , 0.079188 , 0.098984 , 0.823550 , 0.079188 , 0.000000 , 1.000000 
30/07/2013 00:00, 1.800000 , 229.875834 , 0.142857 , 0.071429 , 0.064516 , 7.190331 , 71.903311 , 0.965264 , 9.652635 , 0.046625 , 0.466250 , 0.097135 , 0.077708 , 0.097135 , 0.808167 , 0.077708 , 0.000000 , 1.000000 
31/07/2013 00:00, 1.800000 , 229.953758 , 0.142857 , 0.071429 , 0.064516 , 7.053464 , 70.534642 , 0.946890 , 9.468899 , 0.045737 , 0.457375 , 0.095286 , 0.076229 , 0.095286 , 0.792783 , 0.076229 , 0.000000 , 1.000000 
01/08/2013 00:00, 1.800000 , 229.313186 , 0.142857 , 0.071429 , 0.064516 , 6.916597 , 69.165973 , 0.928516 , 9.285162 , 0.044850 , 0.448500 , 0.093438 , 0.074750 , 0.093438 , 0.777400 , 0.074750 , 0.000000 , 1.000000 
02/08/2013 00:00, 1.800000 , 228.612704 , 0.142857 , 0.071429 , 0.064516 , 6.779730 , 67.797304 , 0.910143 , 9.101426 , 0.043962 , 0.439625 , 0.091589 , 0.073271 , 0.091589 , 0.762017 , 0.073271 , 0.000000 , 1.000000 
03/08/2013 00:00, 1.800000 , 228.488510 , 0.142857 , 0.071429 , 0.064516 , 6.642864 , 66.428635 , 0.891769 , 8.917689 , 0.043075 , 0.430750 , 0.089740 , 0.071792 , 0.089740 , 0.746633 , 0.071792 , 0.000000 , 1.000000 
04/08/2013 00:00, 1.800000 , 228.577600 , 0.142857 , 0.071429 , 0.064516 , 6.505997 , 65.059966 , 0.873395 , 8.733953 , 0.042187 , 0.421875 , 0.087891 , 0.070313 , 0.087891 , 0.731250 , 0.070313 , 0.000000 , 1.000000 
05/08/2013 00:00, 1.800000 , 228.547728 , 0.142857 , 0.071429 , 0.064516 , 6.369130 , 63.691297 , 0.855022 , 8.550216 , 0.041300 , 0.413000 , 0.086042 , 0.068833 , 0.086042 , 0.715867 , 0.068833 , 0.000000 , 1.000000 
06/08/2013 00:00, 1.800000 , 230.358265 , 0.142857 , 0.071429 , 0.064516 , 6.459732 , 64.597318 , 0.867184 , 8.671845 , 0.041888 , 0.418875 , 0.087266 , 0.069812 , 0.087266 , 0.726050 , 0.069812 , 0.000000 , 1.000000 
07/08/2013 00:00, 1.800000 , 230.178266 , 0.142857 , 0.071429 , 0.064516 , 6.550334 , 65.503338 , 0.879347 , 8.793473 , 0.042475 , 0.424750 , 0.088490 , 0.070792 , 0.088490 , 0.736233 , 0.070792 , 0.000000 , 1.000000 
08/08/2013 00:00, 1.800000 , 229.424625 , 0.142857 , 0.071429 , 0.064516 , 6.640936 , 66.409358 , 0.891510 , 8.915101 , 0.043063 , 0.430625 , 0.089714 , 0.071771 , 0.089714 , 0.746417 , 0.071771 , 0.000000 , 1.000000 
09/08/2013 00:00, 1.800000 , 229.390779 , 0.142857 , 0.071429 , 0.064516 , 6.731538 , 67.315378 , 0.903673 , 9.036730 , 0.043650 , 0.436500 , 0.090938 , 0.072750 , 0.090938 , 0.756600 , 0.072750 , 0.000000 , 1.000000 
10/08/2013 00:00, 1.800000 , 229.563838 , 0.142857 , 0.071429 , 0.064516 , 6.822140 , 68.221399 , 0.915836 , 9.158358 , 0.044238 , 0.442375 , 0.092161 , 0.073729 , 0.092161 , 0.766783 , 0.073729 , 0.000000 , 1.000000 
11/08/2013 00:00, 1.800000 , 229.739677 , 0.142857 , 0.071429 , 0.064516 , 6.912742 , 69.127419 , 0.927999 , 9.279986 , 0.044825 , 0.448250 , 0.093385 , 0.074708 , 0.093385 , 0.776967 , 0.074708 , 0.000000 , 1.000000 
12/08/2013 00:00, 1.800000 , 229.449043 , 0.142857 , 0.071429 , 0.064516 , 7.003344 , 70.033439 , 0.940161 , 9.401615 , 0.045413 , 0.454125 , 0.094609 , 0.075688 , 0.094609 , 0.787150 , 0.075688 , 0.000000 , 1.000000 
13/08/2013 00:00, 1.800000 , 229.687407 , 0.142857 , 0.071429 , 0.064516 , 7.093946 , 70.939459 , 0.952324 , 9.523243 , 0.046000 , 0.460000 , 0.095833 , 0.076667 , 0.095833 , 0.797333 , 0.076667 , 0.000000 , 1.000000 
14/08/2013 00:00, 1.800000 , 230.311811 , 0.142857 , 0.071429 , 0.064516 , 7.034187 , 70.341872 , 0.944302 , 9.443020 , 0.045613 , 0.456125 , 0.095026 , 0.076021 , 0.095026 , 0.790617 , 0.076021 , 0.000000 , 1.000000 
15/08/2013 00:00, 1.800000 , 230.465702 , 0.142857 , 0.071429 , 0.064516 , 6.974428 , 69.744284 , 0.936280 , 9.362797 , 0.045225 , 0.452250 , 0.094219 , 0.075375 , 0.094219 , 0.783900 , 0.075375 , 0.000000 , 1.000000 
16/08/2013 00:00, 1.800000 , 230.971013 , 0.142857 , 0.071429 , 0.064516 , 6.914670 , 69.146696 , 0.928257 , 9.282574 , 0.044837 , 0.448375 , 0.093411 , 0.074729 , 0.093411 , 0.777183 , 0.074729 , 0.000000 , 1.000000 
17/08/2013 00:00, 1.800000 , 231.495118 , 0.142857 , 0.071429 , 0.064516 , 6.854911 , 68.549108 , 0.920235 , 9.202351 , 0.044450 , 0.444500 , 0.092604 , 0.074083 , 0.092604 , 0.770467 , 0.074083 , 0.000000 , 1.000000 
18/08/2013 00:00, 1.800000 , 232.211853 , 0.142857 , 0.071429 , 0.064516 , 6.795152 , 67.951520 , 0.912213 , 9.122128 , 0.044063 , 0.440625 , 0.091797 , 0.073438 , 0.091797 , 0.763750 , 0.073438 , 0.000000 , 1.000000 
19/08/2013 00:00, 1.800000 , 231.883610 , 0.142857 , 0.071429 , 0.064516 , 6.735393 , 67.353932 , 0.904191 , 9.041905 , 0.043675 , 0.436750 , 0.090990 , 0.072792 , 0.090990 , 0.757033 , 0.072792 , 0.000000 , 1.000000 
20/08/2013 00:00, 1.800000 , 231.809171 , 0.142857 , 0.071429 , 0.064516 , 6.675634 , 66.756345 , 0.896168 , 8.961682 , 0.043287 , 0.432875 , 0.090182 , 0.072146 , 0.090182 , 0.750317 , 0.072146 , 0.000000 , 1.000000 
21/08/2013 00:00, 1.800000 , 231.584436 , 0.142857 , 0.071429 , 0.064516 , 6.615876 , 66.158757 , 0.888146 , 8.881459 , 0.042900 , 0.429000 , 0.089375 , 0.071500 , 0.089375 , 0.743600 , 0.071500 , 0.000000 , 1.000000 
22/08/2013 00:00, 1.800000 , 231.981509 , 0.142857 , 0.071429 , 0.064516 , 6.733466 , 67.334655 , 0.903932 , 9.039318 , 0.043662 , 0.436625 , 0.090964 , 0.072771 , 0.090964 , 0.756817 , 0.072771 , 0.000000 , 1.000000 
23/08/2013 00:00, 1.800000 , 232.321919 , 0.142857 , 0.071429 , 0.064516 , 6.851055 , 68.510554 , 0.919718 , 9.197176 , 0.044425 , 0.444250 , 0.092552 , 0.074042 , 0.092552 , 0.770033 , 0.074042 , 0.000000 , 1.000000 
24/08/2013 00:00, 1.800000 , 232.880048 , 0.142857 , 0.071429 , 0.064516 , 6.968645 , 69.686453 , 0.935503 , 9.355034 , 0.045187 , 0.451875 , 0.094141 , 0.075313 , 0.094141 , 0.783250 , 0.075313 , 0.000000 , 1.000000 
25/08/2013 00:00, 1.800000 , 232.092031 , 0.142857 , 0.071429 , 0.064516 , 7.086235 , 70.862351 , 0.951289 , 9.512892 , 0.045950 , 0.459500 , 0.095729 , 0.076583 , 0.095729 , 0.796467 , 0.076583 , 0.000000 , 1.000000 
26/08/2013 00:00, 1.800000 , 231.670902 , 0.142857 , 0.071429 , 0.064516 , 7.203825 , 72.038250 , 0.967075 , 9.670750 , 0.046712 , 0.467125 , 0.097318 , 0.077854 , 0.097318 , 0.809683 , 0.077854 , 0.000000 , 1.000000 
27/08/2013 00:00, 1.800000 , 231.605927 , 0.142857 , 0.071429 , 0.064516 , 7.321415 , 73.214149 , 0.982861 , 9.828608 , 0.047475 , 0.474750 , 0.098906 , 0.079125 , 0.098906 , 0.822900 , 0.079125 , 0.000000 , 1.000000 
28/08/2013 00:00, 1.800000 , 231.948539 , 0.142857 , 0.071429 , 0.064516 , 7.439005 , 74.390047 , 0.998647 , 9.986466 , 0.048237 , 0.482375 , 0.100495 , 0.080396 , 0.100495 , 0.836117 , 0.080396 , 0.000000 , 1.000000 
29/08/2013 00:00, 1.800000 , 232.409937 , 0.142857 , 0.071429 , 0.064516 , 7.556595 , 75.565946 , 1.014432 , 10.144324 , 0.049000 , 0.490000 , 0.102083 , 0.081667 , 0.102083 , 0.849333 , 0.081667 , 0.000000 , 1.000000 
30/08/2013 00:00, 1.800000 , 231.950943 , 0.142857 , 0.071429 , 0.064516 , 7.652980 , 76.529797 , 1.027372 , 10.273716 , 0.049625 , 0.496250 , 0.103385 , 0.082708 , 0.103385 , 0.860167 , 0.082708 , 0.000000 , 1.000000 
31/08/2013 00:00, 1.800000 , 232.081753 , 0.142857 , 0.071429 , 0.064516 , 7.749365 , 77.493649 , 1.040311 , 10.403108 , 0.050250 , 0.502500 , 0.104687 , 0.083750 , 0.104687 , 0.871000 , 0.083750 , 0.000000 , 1.000000 
01/09/2013 00:00, 1.800000 , 231.720713 , 0.142857 , 0.071429 , 0.064516 , 7.845750 , 78.457500 , 1.053250 , 10.532500 , 0.050875 , 0.508750 , 0.105990 , 0.084792 , 0.105990 , 0.881833 , 0.084792 , 0.000000 , 1.000000 
02/09/2013 00:00, 1.800000 , 231.376219 , 0.142857 , 0.071429 , 0.064516 , 7.942135 , 79.421351 , 1.066189 , 10.661892 , 0.051500 , 0.515000 , 0.107292 , 0.085833 , 0.107292 , 0.892667 , 0.085833 , 0.000000 , 1.000000 
03/09/2013 00:00, 1.800000 , 231.120951 , 0.142857 , 0.071429 , 0.064516 , 8.038520 , 80.385203 , 1.079128 , 10.791284 , 0.052125 , 0.521250 , 0.108594 , 0.086875 , 0.108594 , 0.903500 , 0.086875 , 0.000000 , 1.000000 
04/09/2013 00:00, 1.800000 , 231.451510 , 0.142857 , 0.071429 , 0.064516 , 8.134905 , 81.349054 , 1.092068 , 10.920676 , 0.052750 , 0.527500 , 0.109896 , 0.087917 , 0.109896 , 0.914333 , 0.087917 , 0.000000 , 1.000000 
05/09/2013 00:00, 1.800000 , 231.195071 , 0.142857 , 0.071429 , 0.064516 , 8.231291 , 82.312905 , 1.105007 , 11.050068 , 0.053375 , 0.533750 , 0.111198 , 0.088958 , 0.111198 , 0.925167 , 0.088958 , 0.000000 , 1.000000 
06/09/2013 00:00, 1.800000 , 231.110249 , 0.142857 , 0.071429 , 0.064516 , 8.327676 , 83.276757 , 1.117946 , 11.179459 , 0.054000 , 0.540000 , 0.112500 , 0.090000 , 0.112500 , 0.936000 , 0.090000 , 0.000000 , 1.000000 
07/09/2013 00:00, 1.800000 , 231.356777 , 0.142857 , 0.071429 , 0.064516 , 8.052014 , 80.520142 , 1.080940 , 10.809399 , 0.052213 , 0.522125 , 0.108776 , 0.087021 , 0.108776 , 0.905017 , 0.087021 , 0.000000 , 1.000000 
08/09/2013 00:00, 1.800000 , 231.580140 , 0.142857 , 0.071429 , 0.064516 , 7.776353 , 77.763527 , 1.043934 , 10.439338 , 0.050425 , 0.504250 , 0.105052 , 0.084042 , 0.105052 , 0.874033 , 0.084042 , 0.000000 , 1.000000 
09/09/2013 00:00, 1.800000 , 231.575233 , 0.142857 , 0.071429 , 0.064516 , 7.500691 , 75.006912 , 1.006928 , 10.069277 , 0.048638 , 0.486375 , 0.101328 , 0.081062 , 0.101328 , 0.843050 , 0.081062 , 0.000000 , 1.000000 
10/09/2013 00:00, 1.800000 , 231.352319 , 0.142857 , 0.071429 , 0.064516 , 7.225030 , 72.250297 , 0.969922 , 9.699216 , 0.046850 , 0.468500 , 0.097604 , 0.078083 , 0.097604 , 0.812067 , 0.078083 , 0.000000 , 1.000000 
11/09/2013 00:00, 1.800000 , 231.374983 , 0.142857 , 0.071429 , 0.064516 , 6.949368 , 69.493682 , 0.932916 , 9.329155 , 0.045062 , 0.450625 , 0.093880 , 0.075104 , 0.093880 , 0.781083 , 0.075104 , 0.000000 , 1.000000 
12/09/2013 00:00, 1.800000 , 231.413266 , 0.142857 , 0.071429 , 0.064516 , 6.673707 , 66.737068 , 0.895909 , 8.959095 , 0.043275 , 0.432750 , 0.090156 , 0.072125 , 0.090156 , 0.750100 , 0.072125 , 0.000000 , 1.000000 
13/09/2013 00:00, 1.800000 , 232.056092 , 0.142857 , 0.071429 , 0.064516 , 6.398045 , 63.980453 , 0.858903 , 8.589034 , 0.041487 , 0.414875 , 0.086432 , 0.069146 , 0.086432 , 0.719117 , 0.069146 , 0.000000 , 1.000000 
14/09/2013 00:00, 1.800000 , 231.584786 , 0.142857 , 0.071429 , 0.064516 , 6.122384 , 61.223838 , 0.821897 , 8.218973 , 0.039700 , 0.397000 , 0.082708 , 0.066167 , 0.082708 , 0.688133 , 0.066167 , 0.000000 , 1.000000 
15/09/2013 00:00, 1.800000 , 232.766311 , 0.142857 , 0.071429 , 0.064516 , 5.957565 , 59.575652 , 0.799771 , 7.997713 , 0.038631 , 0.386312 , 0.080482 , 0.064385 , 0.080482 , 0.669608 , 0.064385 , 0.000000 , 1.000000 
16/09/2013 00:00, 1.800000 , 232.517239 , 0.142857 , 0.071429 , 0.064516 , 5.792747 , 57.927466 , 0.777645 , 7.776453 , 0.037562 , 0.375625 , 0.078255 , 0.062604 , 0.078255 , 0.651083 , 0.062604 , 0.000000 , 1.000000 
17/09/2013 00:00, 1.800000 , 233.930485 , 0.142857 , 0.071429 , 0.064516 , 5.627928 , 56.279280 , 0.755519 , 7.555193 , 0.036494 , 0.364937 , 0.076029 , 0.060823 , 0.076029 , 0.632558 , 0.060823 , 0.000000 , 1.000000 
18/09/2013 00:00, 1.800000 , 231.977500 , 0.142857 , 0.071429 , 0.064516 , 5.463109 , 54.631095 , 0.733393 , 7.333932 , 0.035425 , 0.354250 , 0.073802 , 0.059042 , 0.073802 , 0.614033 , 0.059042 , 0.000000 , 1.000000 
19/09/2013 00:00, 1.800000 , 231.936555 , 0.142857 , 0.071429 , 0.064516 , 5.298291 , 52.982909 , 0.711267 , 7.112672 , 0.034356 , 0.343562 , 0.071576 , 0.057260 , 0.071576 , 0.595508 , 0.057260 , 0.000000 , 1.000000 
20/09/2013 00:00, 1.800000 , 233.396399 , 0.142857 , 0.071429 , 0.064516 , 5.133472 , 51.334723 , 0.689141 , 6.891412 , 0.033287 , 0.332875 , 0.069349 , 0.055479 , 0.069349 , 0.576983 , 0.055479 , 0.000000 , 1.000000 
21/09/2013 00:00, 1.800000 , 233.613971 , 0.142857 , 0.071429 , 0.064516 , 4.968654 , 49.686537 , 0.667015 , 6.670152 , 0.032219 , 0.322187 , 0.067122 , 0.053698 , 0.067122 , 0.558458 , 0.053698 , 0.000000 , 1.000000 
22/09/2013 00:00, 1.800000 , 233.078211 , 0.142857 , 0.071429 , 0.064516 , 4.803835 , 48.038351 , 0.644889 , 6.448892 , 0.031150 , 0.311500 , 0.064896 , 0.051917 , 0.064896 , 0.539933 , 0.051917 , 0.000000 , 1.000000 
23/09/2013 00:00, 1.800000 , 233.485618 , 0.142857 , 0.071429 , 0.064516 , 4.639017 , 46.390166 , 0.622763 , 6.227632 , 0.030081 , 0.300812 , 0.062669 , 0.050135 , 0.062669 , 0.521408 , 0.050135 , 0.000000 , 1.000000 
24/09/2013 00:00, 1.800000 , 233.545033 , 0.142857 , 0.071429 , 0.064516 , 4.474198 , 44.741980 , 0.600637 , 6.006372 , 0.029013 , 0.290125 , 0.060443 , 0.048354 , 0.060443 , 0.502883 , 0.048354 , 0.000000 , 1.000000 
25/09/2013 00:00, 1.800000 , 233.461976 , 0.142857 , 0.071429 , 0.064516 , 4.309379 , 43.093794 , 0.578511 , 5.785111 , 0.027944 , 0.279438 , 0.058216 , 0.046573 , 0.058216 , 0.484358 , 0.046573 , 0.000000 , 1.000000 
26/09/2013 00:00, 1.800000 , 233.392557 , 0.142857 , 0.071429 , 0.064516 , 4.144561 , 41.445608 , 0.556385 , 5.563851 , 0.026875 , 0.268750 , 0.055990 , 0.044792 , 0.055990 , 0.465833 , 0.044792 , 0.000000 , 1.000000 
27/09/2013 00:00, 1.800000 , 233.508738 , 0.142857 , 0.071429 , 0.064516 , 3.979742 , 39.797422 , 0.534259 , 5.342591 , 0.025806 , 0.258063 , 0.053763 , 0.043010 , 0.053763 , 0.447308 , 0.043010 , 0.000000 , 1.000000 
28/09/2013 00:00, 1.800000 , 233.450197 , 0.142857 , 0.071429 , 0.064516 , 3.814924 , 38.149236 , 0.512133 , 5.121331 , 0.024738 , 0.247375 , 0.051536 , 0.041229 , 0.051536 , 0.428783 , 0.041229 , 0.000000 , 1.000000 
29/09/2013 00:00, 1.800000 , 233.516753 , 0.142857 , 0.071429 , 0.064516 , 3.650105 , 36.501051 , 0.490007 , 4.900071 , 0.023669 , 0.236687 , 0.049310 , 0.039448 , 0.049310 , 0.410258 , 0.039448 , 0.000000 , 1.000000 
30/09/2013 00:00, 1.800000 , 233.511433 , 0.142857 , 0.071429 , 0.064516 , 3.485286 , 34.852865 , 0.467881 , 4.678811 , 0.022600 , 0.226000 , 0.047083 , 0.037667 , 0.047083 , 0.391733 , 0.037667 , 0.000000 , 1.000000 
01/10/2013 00:00, 1.800000 , 233.579938 , 0.142857 , 0.071429 , 0.064516 , 3.398540 , 33.985399 , 0.456236 , 4.562358 , 0.022038 , 0.220375 , 0.045911 , 0.036729 , 0.045911 , 0.381983 , 0.036729 , 0.000000 , 1.000000 
02/10/2013 00:00, 1.800000 , 233.373671 , 0.142857 , 0.071429 , 0.064516 , 3.311793 , 33.117932 , 0.444591 , 4.445905 , 0.021475 , 0.214750 , 0.044740 , 0.035792 , 0.044740 , 0.372233 , 0.035792 , 0.000000 , 1.000000 
03/10/2013 00:00, 1.800000 , 233.294121 , 0.142857 , 0.071429 , 0.064516 , 3.225047 , 32.250466 , 0.432945 , 4.329453 , 0.020912 , 0.209125 , 0.043568 , 0.034854 , 0.043568 , 0.362483 , 0.034854 , 0.000000 , 1.000000 
04/10/2013 00:00, 1.800000 , 233.290495 , 0.142857 , 0.071429 , 0.064516 , 3.138300 , 31.383000 , 0.421300 , 4.213000 , 0.020350 , 0.203500 , 0.042396 , 0.033917 , 0.042396 , 0.352733 , 0.033917 , 0.000000 , 1.000000 
05/10/2013 00:00, 1.800000 , 233.073667 , 0.142857 , 0.071429 , 0.064516 , 3.051553 , 30.515534 , 0.409655 , 4.096547 , 0.019788 , 0.197875 , 0.041224 , 0.032979 , 0.041224 , 0.342983 , 0.032979 , 0.000000 , 1.000000 
06/10/2013 00:00, 1.800000 , 233.251763 , 0.142857 , 0.071429 , 0.064516 , 2.964807 , 29.648068 , 0.398009 , 3.980095 , 0.019225 , 0.192250 , 0.040052 , 0.032042 , 0.040052 , 0.333233 , 0.032042 , 0.000000 , 1.000000 
07/10/2013 00:00, 1.800000 , 232.930664 , 0.142857 , 0.071429 , 0.064516 , 2.878060 , 28.780601 , 0.386364 , 3.863642 , 0.018662 , 0.186625 , 0.038880 , 0.031104 , 0.038880 , 0.323483 , 0.031104 , 0.000000 , 1.000000 
08/10/2013 00:00, 1.800000 , 232.467860 , 0.142857 , 0.071429 , 0.064516 , 2.791314 , 27.913135 , 0.374719 , 3.747189 , 0.018100 , 0.181000 , 0.037708 , 0.030167 , 0.037708 , 0.313733 , 0.030167 , 0.000000 , 1.000000 
09/10/2013 00:00, 1.800000 , 231.973432 , 0.142857 , 0.071429 , 0.064516 , 2.779747 , 27.797473 , 0.373166 , 3.731662 , 0.018025 , 0.180250 , 0.037552 , 0.030042 , 0.037552 , 0.312433 , 0.030042 , 0.000000 , 1.000000 
10/10/2013 00:00, 1.800000 , 231.689994 , 0.142857 , 0.071429 , 0.064516 , 2.768181 , 27.681811 , 0.371614 , 3.716135 , 0.017950 , 0.179500 , 0.037396 , 0.029917 , 0.037396 , 0.311133 , 0.029917 , 0.000000 , 1.000000 
11/10/2013 00:00, 1.800000 , 231.560276 , 0.142857 , 0.071429 , 0.064516 , 2.756615 , 27.566149 , 0.370061 , 3.700608 , 0.017875 , 0.178750 , 0.037240 , 0.029792 , 0.037240 , 0.309833 , 0.029792 , 0.000000 , 1.000000 
12/10/2013 00:00, 1.800000 , 231.800297 , 0.142857 , 0.071429 , 0.064516 , 2.745049 , 27.450486 , 0.368508 , 3.685081 , 0.017800 , 0.178000 , 0.037083 , 0.029667 , 0.037083 , 0.308533 , 0.029667 , 0.000000 , 1.000000 
13/10/2013 00:00, 1.800000 , 232.410164 , 0.142857 , 0.071429 , 0.064516 , 2.733482 , 27.334824 , 0.366955 , 3.669554 , 0.017725 , 0.177250 , 0.036927 , 0.029542 , 0.036927 , 0.307233 , 0.029542 , 0.000000 , 1.000000 
14/10/2013 00:00, 1.800000 , 232.939522 , 0.142857 , 0.071429 , 0.064516 , 2.721916 , 27.219162 , 0.365403 , 3.654027 , 0.017650 , 0.176500 , 0.036771 , 0.029417 , 0.036771 , 0.305933 , 0.029417 , 0.000000 , 1.000000 
15/10/2013 00:00, 1.800000 , 233.169126 , 0.142857 , 0.071429 , 0.064516 , 2.710350 , 27.103500 , 0.363850 , 3.638500 , 0.017575 , 0.175750 , 0.036615 , 0.029292 , 0.036615 , 0.304633 , 0.029292 , 0.000000 , 1.000000 
16/10/2013 00:00, 1.800000 , 233.066341 , 0.142857 , 0.071429 , 0.064516 , 2.698784 , 26.987838 , 0.362297 , 3.622973 , 0.017500 , 0.175000 , 0.036458 , 0.029167 , 0.036458 , 0.303333 , 0.029167 , 0.000000 , 1.000000 
17/10/2013 00:00, 1.800000 , 233.059917 , 0.142857 , 0.071429 , 0.064516 , 2.656374 , 26.563743 , 0.356604 , 3.566041 , 0.017225 , 0.172250 , 0.035885 , 0.028708 , 0.035885 , 0.298567 , 0.028708 , 0.000000 , 1.000000 
18/10/2013 00:00, 1.800000 , 233.094906 , 0.142857 , 0.071429 , 0.064516 , 2.613965 , 26.139649 , 0.350911 , 3.509108 , 0.016950 , 0.169500 , 0.035313 , 0.028250 , 0.035313 , 0.293800 , 0.028250 , 0.000000 , 1.000000 
19/10/2013 00:00, 1.800000 , 232.828944 , 0.142857 , 0.071429 , 0.064516 , 2.571555 , 25.715554 , 0.345218 , 3.452176 , 0.016675 , 0.166750 , 0.034740 , 0.027792 , 0.034740 , 0.289033 , 0.027792 , 0.000000 , 1.000000 
20/10/2013 00:00, 1.800000 , 232.257949 , 0.142857 , 0.071429 , 0.064516 , 2.529146 , 25.291459 , 0.339524 , 3.395243 , 0.016400 , 0.164000 , 0.034167 , 0.027333 , 0.034167 , 0.284267 , 0.027333 , 0.000000 , 1.000000 
21/10/2013 00:00, 1.800000 , 232.306172 , 0.142857 , 0.071429 , 0.064516 , 2.486736 , 24.867365 , 0.333831 , 3.338311 , 0.016125 , 0.161250 , 0.033594 , 0.026875 , 0.033594 , 0.279500 , 0.026875 , 0.000000 , 1.000000 
22/10/2013 00:00, 1.800000 , 232.641513 , 0.142857 , 0.071429 , 0.064516 , 2.444327 , 24.443270 , 0.328138 , 3.281378 , 0.015850 , 0.158500 , 0.033021 , 0.026417 , 0.033021 , 0.274733 , 0.026417 , 0.000000 , 1.000000 
23/10/2013 00:00, 1.800000 , 233.000904 , 0.142857 , 0.071429 , 0.064516 , 2.401918 , 24.019176 , 0.322445 , 3.224446 , 0.015575 , 0.155750 , 0.032448 , 0.025958 , 0.032448 , 0.269967 , 0.025958 , 0.000000 , 1.000000 
24/10/2013 00:00, 1.800000 , 233.193212 , 0.142857 , 0.071429 , 0.064516 , 2.359508 , 23.595081 , 0.316751 , 3.167514 , 0.015300 , 0.153000 , 0.031875 , 0.025500 , 0.031875 , 0.265200 , 0.025500 , 0.000000 , 1.000000 
25/10/2013 00:00, 1.800000 , 233.073436 , 0.142857 , 0.071429 , 0.064516 , 2.359508 , 23.595081 , 0.316751 , 3.167514 , 0.015300 , 0.153000 , 0.031875 , 0.025500 , 0.031875 , 0.265200 , 0.025500 , 0.000000 , 1.000000 
26/10/2013 00:00, 1.800000 , 233.234495 , 0.142857 , 0.071429 , 0.064516 , 2.359508 , 23.595081 , 0.316751 , 3.167514 , 0.015300 , 0.153000 , 0.031875 , 0.025500 , 0.031875 , 0.265200 , 0.025500 , 0.000000 , 1.000000 
27/10/2013 00:00, 1.800000 , 232.789449 , 0.142857 , 0.071429 , 0.064516 , 2.359508 , 23.595081 , 0.316751 , 3.167514 , 0.015300 , 0.153000 , 0.031875 , 0.025500 , 0.031875 , 0.265200 , 0.025500 , 0.000000 , 1.000000 
28/10/2013 00:00, 1.800000 , 232.396646 , 0.142857 , 0.071429 , 0.064516 , 2.359508 , 23.595081 , 0.316751 , 3.167514 , 0.015300 , 0.153000 , 0.031875 , 0.025500 , 0.031875 , 0.265200 , 0.025500 , 0.000000 , 1.000000 
29/10/2013 00:00, 1.800000 , 232.260565 , 0.142857 , 0.071429 , 0.064516 , 2.359508 , 23.595081 , 0.316751 , 3.167514 , 0.015300 , 0.153000 , 0.031875 , 0.025500 , 0.031875 , 0.265200 , 0.025500 , 0.000000 , 1.000000 
